Country,Date,Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered,WHO_Region
Egypt,4/21/2020,3490,264,870,2356,157,14,49,Eastern Mediterranean
El Salvador,4/21/2020,225,7,48,170,7,0,2,Americas
Equatorial Guinea,4/21/2020,83,0,7,76,4,0,0,Africa
Eritrea,4/21/2020,39,0,6,33,0,0,3,Africa
Estonia,4/21/2020,1552,43,169,1340,17,3,4,Europe
Eswatini,4/21/2020,31,1,8,22,7,0,0,Africa
Ethiopia,4/21/2020,114,3,16,95,3,0,0,Africa
Fiji,4/21/2020,18,0,3,15,0,0,0,Western Pacific
Finland,4/21/2020,4014,141,2000,1873,146,43,0,Europe
France,4/21/2020,158168,20798,39181,98189,2775,531,1772,Europe
Gabon,4/21/2020,156,1,16,139,36,0,9,Africa
Gambia,4/21/2020,10,1,2,7,0,0,0,Africa
Georgia,4/21/2020,408,4,97,307,6,0,2,Europe
Germany,4/21/2020,148291,5033,95200,48058,1226,171,3700,Europe
Ghana,4/21/2020,1042,9,99,934,0,0,0,Africa
Greece,4/21/2020,2401,121,577,1703,156,5,308,Europe
Greenland,4/21/2020,11,0,11,0,0,0,0,Europe
Grenada,4/21/2020,14,0,6,8,0,0,0,Americas
Guatemala,4/21/2020,294,7,24,263,5,0,3,Americas
Guinea,4/21/2020,688,6,127,555,66,1,5,Africa
Guinea-Bissau,4/21/2020,50,0,3,47,0,0,0,Africa
Guyana,4/21/2020,66,7,9,50,1,0,0,Americas
Haiti,4/21/2020,57,3,0,54,0,0,0,Americas
Holy See,4/21/2020,9,0,2,7,0,0,0,Europe
Honduras,4/21/2020,494,46,29,419,17,0,4,Americas
Hungary,4/21/2020,2098,213,287,1598,114,14,20,Europe
Iceland,4/21/2020,1778,10,1417,351,5,0,55,Europe
India,4/21/2020,20080,645,3975,15460,1541,53,702,South-East Asia
Indonesia,4/21/2020,7135,616,842,5677,375,26,95,South-East Asia
Iran,4/21/2020,84802,5297,60965,18540,1297,88,1692,Eastern Mediterranean
Iraq,4/21/2020,1602,83,1096,423,28,1,53,Eastern Mediterranean
Ireland,4/21/2020,16040,730,9233,6077,388,43,9156,Europe
Israel,4/21/2020,13942,184,4507,9251,229,7,458,Europe
Italy,4/21/2020,183957,24648,51600,107709,2729,534,2723,Europe
Jamaica,4/21/2020,223,6,27,190,0,1,0,Americas
Japan,4/21/2020,11641,303,1239,10099,383,28,80,Western Pacific
Jordan,4/21/2020,428,7,297,124,3,0,15,Eastern Mediterranean
Kazakhstan,4/21/2020,1995,19,489,1487,143,0,42,Europe
Kenya,4/21/2020,296,14,74,208,15,0,5,Africa
Kosovo,4/21/2020,604,18,128,458,6,3,5,Europe
Kuwait,4/21/2020,2080,11,412,1657,85,2,45,Eastern Mediterranean
Kyrgyzstan,4/21/2020,590,7,216,367,22,0,15,Europe
Laos,4/21/2020,19,0,2,17,0,0,0,Western Pacific
Latvia,4/21/2020,748,9,133,606,9,4,45,Europe
Lebanon,4/21/2020,677,21,108,548,0,0,5,Eastern Mediterranean
Lesotho,4/21/2020,0,0,0,0,0,0,0,Africa
Liberia,4/21/2020,101,8,7,86,2,0,0,Africa
Libya,4/21/2020,51,1,15,35,0,0,0,Eastern Mediterranean
Liechtenstein,4/21/2020,81,1,78,2,0,0,0,Europe
Lithuania,4/21/2020,1350,38,298,1014,24,1,56,Europe
Luxembourg,4/21/2020,3618,78,670,2870,60,3,33,Europe
Madagascar,4/21/2020,121,0,44,77,0,0,3,Africa
Malawi,4/21/2020,18,2,3,13,1,0,0,Africa
Malaysia,4/21/2020,5482,92,3349,2041,57,3,54,Western Pacific
Maldives,4/21/2020,83,0,16,67,14,0,0,South-East Asia
Mali,4/21/2020,258,14,57,187,12,0,1,Africa
Malta,4/21/2020,443,3,150,290,12,0,24,Europe
Mauritania,4/21/2020,7,1,6,0,0,0,0,Africa
Mauritius,4/21/2020,328,9,243,76,0,0,19,Africa
Mexico,4/21/2020,9501,857,2627,6017,729,145,0,Americas
Moldova,4/21/2020,2614,72,505,2037,66,2,48,Europe
Monaco,4/21/2020,94,3,26,65,0,0,3,Europe
Mongolia,4/21/2020,34,0,8,26,1,0,1,Western Pacific
Montenegro,4/21/2020,313,5,101,207,1,0,13,Europe
Morocco,4/21/2020,3209,145,393,2671,163,2,43,Eastern Mediterranean
Mozambique,4/21/2020,39,0,0,39,0,0,0,Africa
Namibia,4/21/2020,16,0,6,10,0,0,0,Africa
Nepal,4/21/2020,43,0,4,39,12,0,0,South-East Asia
Netherlands,4/21/2020,34312,3929,74,30309,729,165,2,Europe
New Zealand,4/21/2020,1445,13,1006,426,5,1,32,Western Pacific
Nicaragua,4/21/2020,10,2,7,1,0,0,1,Americas
Niger,4/21/2020,657,20,127,510,9,0,10,Africa
Nigeria,4/21/2020,665,22,188,455,0,0,0,Africa
North Macedonia,4/21/2020,1231,55,224,952,6,1,24,Europe
Norway,4/21/2020,7191,182,32,6977,35,1,0,Europe
Oman,4/21/2020,1508,8,238,1262,98,1,0,Eastern Mediterranean
Pakistan,4/21/2020,10076,212,2156,7708,511,11,83,Eastern Mediterranean
Panama,4/21/2020,4658,136,204,4318,191,10,39,Americas
Papua New Guinea,4/21/2020,7,0,0,7,0,0,0,Western Pacific
Paraguay,4/21/2020,208,8,53,147,0,0,7,Americas
Peru,4/21/2020,17837,484,6982,10371,1512,39,14,Americas
Philippines,4/21/2020,6599,437,654,5508,140,9,41,Western Pacific
Poland,4/21/2020,9856,401,1297,8158,263,21,164,Europe
Portugal,4/21/2020,21379,762,917,19700,516,27,307,Europe
Qatar,4/21/2020,6533,9,614,5910,518,0,59,Eastern Mediterranean
Romania,4/21/2020,9242,498,2153,6591,306,20,136,Europe
Russia,4/21/2020,52763,456,3873,48434,5642,51,427,Europe
Rwanda,4/21/2020,150,0,84,66,3,0,8,Africa
Saint Kitts and Nevis,4/21/2020,15,0,0,15,0,0,0,Americas
Saint Lucia,4/21/2020,15,0,13,2,0,0,0,Americas
Saint Vincent and the Grenadines,4/21/2020,12,0,2,10,0,0,1,Americas
San Marino,4/21/2020,476,40,62,374,14,1,1,Europe
Sao Tome and Principe,4/21/2020,4,0,0,4,0,0,0,Africa
Saudi Arabia,4/21/2020,11631,109,1640,9882,1147,6,150,Eastern Mediterranean
Senegal,4/21/2020,412,5,242,165,35,0,7,Africa
Serbia,4/21/2020,6890,130,977,5783,260,5,107,Europe
Seychelles,4/21/2020,11,0,5,6,0,0,0,Africa
Sierra Leone,4/21/2020,50,0,6,44,7,0,0,Africa
Singapore,4/21/2020,9125,11,839,8275,1111,0,38,Western Pacific
Slovakia,4/21/2020,1199,14,258,927,26,1,7,Europe
Slovenia,4/21/2020,1344,77,197,1070,9,0,4,Europe
Somalia,4/21/2020,286,8,4,274,49,0,0,Eastern Mediterranean
South Africa,4/21/2020,3465,58,1055,2352,165,0,0,Africa
South Korea,4/21/2020,10683,237,8213,2233,9,1,99,Western Pacific
South Sudan,4/21/2020,4,0,0,4,0,0,0,Africa
Spain,4/21/2020,204178,21282,82514,100382,3968,430,1927,Europe
Sri Lanka,4/21/2020,310,7,102,201,6,0,4,South-East Asia
Sudan,4/21/2020,107,12,8,87,0,0,0,Eastern Mediterranean
Suriname,4/21/2020,10,1,6,3,0,0,0,Americas
Sweden,4/21/2020,15322,1765,0,13557,545,185,0,Europe
Switzerland,4/21/2020,28063,1478,19400,7185,119,49,800,Europe
Syria,4/21/2020,42,3,0,39,3,0,0,Eastern Mediterranean
Taiwan*,4/21/2020,425,6,217,202,3,0,14,Western Pacific
Tajikistan,4/21/2020,0,0,0,0,0,0,0,Europe
Tanzania,4/21/2020,254,10,11,233,0,0,0,Africa
Thailand,4/21/2020,2811,48,2108,655,19,1,109,South-East Asia
Timor-Leste,4/21/2020,23,0,0,23,1,0,0,South-East Asia
Togo,4/21/2020,86,6,56,24,2,0,3,Africa
Trinidad and Tobago,4/21/2020,115,8,28,79,1,0,6,Americas
Tunisia,4/21/2020,884,38,148,698,0,0,0,Eastern Mediterranean
Turkey,4/21/2020,95591,2259,14918,78414,4611,119,1488,Europe
US,4/21/2020,809318,45923,75204,688191,25602,2457,2875,Americas
Uganda,4/21/2020,61,0,38,23,5,0,0,Africa
Ukraine,4/21/2020,6125,161,367,5597,415,10,8,Europe
United Arab Emirates,4/21/2020,7755,46,1443,6266,490,3,83,Eastern Mediterranean
United Kingdom,4/21/2020,136035,20278,638,115119,4775,1173,192,Europe
Uruguay,4/21/2020,543,12,324,207,8,2,11,Americas
Uzbekistan,4/21/2020,1678,6,357,1315,51,1,96,Europe
Venezuela,4/21/2020,285,10,117,158,29,1,0,Americas
Vietnam,4/21/2020,268,0,216,52,0,0,2,Western Pacific
West Bank and Gaza,4/21/2020,329,2,71,256,0,0,0,Eastern Mediterranean
Western Sahara,4/21/2020,6,0,0,6,0,0,0,Africa
Yemen,4/21/2020,1,0,0,1,0,0,0,Eastern Mediterranean
Zambia,4/21/2020,70,3,35,32,5,0,0,Africa
Zimbabwe,4/21/2020,28,3,2,23,3,0,0,Africa
Afghanistan,4/22/2020,1176,40,166,970,84,4,16,Eastern Mediterranean
Albania,4/22/2020,634,27,356,251,25,1,11,Europe
Algeria,4/22/2020,2910,402,1204,1304,99,10,52,Africa
Andorra,4/22/2020,723,37,309,377,6,0,27,Europe
Angola,4/22/2020,25,2,6,17,1,0,0,Africa
Antigua and Barbuda,4/22/2020,24,3,10,11,1,0,3,Americas
Argentina,4/22/2020,3144,152,872,2120,113,5,32,Americas
Armenia,4/22/2020,1473,24,633,816,72,0,24,Europe
Australia,4/22/2020,6652,67,4932,1653,7,0,237,Western Pacific
Austria,4/22/2020,14925,510,11328,3087,52,19,357,Europe
Azerbaijan,4/22/2020,1518,20,907,591,38,0,42,Europe
Bahamas,4/22/2020,65,9,12,44,0,0,0,Americas
Bahrain,4/22/2020,2027,7,1026,994,54,0,242,Eastern Mediterranean
Bangladesh,4/22/2020,3772,120,92,3560,390,10,5,South-East Asia
Barbados,4/22/2020,75,5,25,45,0,0,0,Americas
Belarus,4/22/2020,7281,58,769,6454,558,3,192,Europe
Belgium,4/22/2020,41889,6262,9433,26194,933,264,431,Europe
Belize,4/22/2020,18,2,2,14,0,0,0,Americas
Benin,4/22/2020,54,1,27,26,0,0,0,Africa
Bhutan,4/22/2020,6,0,2,4,0,0,0,South-East Asia
Bolivia,4/22/2020,609,37,44,528,11,3,7,Americas
Bosnia and Herzegovina,4/22/2020,1368,53,460,855,26,2,23,Europe
Botswana,4/22/2020,22,1,0,21,2,0,0,Africa
Brazil,4/22/2020,45757,2906,25318,17533,2678,165,2327,Americas
Brunei,4/22/2020,138,1,117,20,0,0,1,Western Pacific
Bulgaria,4/22/2020,1024,49,174,801,49,4,4,Europe
Burkina Faso,4/22/2020,609,39,389,181,9,1,27,Africa
Burma,4/22/2020,123,5,7,111,2,0,0,South-East Asia
Burundi,4/22/2020,11,1,4,6,6,0,0,Africa
Cabo Verde,4/22/2020,73,1,1,71,5,0,0,Africa
Cambodia,4/22/2020,122,0,110,12,0,0,0,Western Pacific
Cameroon,4/22/2020,1163,43,397,723,0,0,68,Africa
Canada,4/22/2020,41650,2077,0,39573,2261,168,0,Americas
Central African Republic,4/22/2020,14,0,10,4,0,0,0,Africa
Chad,4/22/2020,33,0,8,25,0,0,0,Africa
Chile,4/22/2020,12164,160,5386,6618,464,13,417,Americas
China,4/22/2020,83868,4636,76290,2942,15,0,62,Western Pacific
Colombia,4/22/2020,4356,206,870,3280,207,10,66,Americas
Comoros,4/22/2020,0,0,0,0,0,0,0,Africa
Congo (Brazzaville),4/22/2020,186,6,16,164,21,0,0,Africa
Congo (Kinshasa),4/22/2020,359,25,45,289,9,0,10,Africa
Costa Rica,4/22/2020,681,6,180,495,12,0,30,Americas
Cote d'Ivoire,4/22/2020,952,14,310,628,36,1,7,Africa
Croatia,4/22/2020,1950,48,869,1033,42,0,68,Europe
Cuba,4/22/2020,1189,40,341,808,52,2,32,Americas
Cyprus,4/22/2020,790,13,98,679,6,1,0,Europe
Czechia,4/22/2020,7132,208,1989,4935,99,7,236,Europe
Denmark,4/22/2020,8097,384,5265,2448,217,14,387,Europe
Djibouti,4/22/2020,974,2,183,789,29,0,71,Eastern Mediterranean
Dominica,4/22/2020,16,0,9,7,0,0,1,Americas
Dominican Republic,4/22/2020,5300,260,581,4459,256,15,118,Americas
Ecuador,4/22/2020,10850,537,1262,9051,452,17,55,Americas
Egypt,4/22/2020,3659,276,935,2448,169,12,65,Eastern Mediterranean
El Salvador,4/22/2020,237,7,63,167,12,0,15,Americas
Equatorial Guinea,4/22/2020,84,1,7,76,1,1,0,Africa
Eritrea,4/22/2020,39,0,6,33,0,0,0,Africa
Estonia,4/22/2020,1559,44,184,1331,7,1,15,Europe
Eswatini,4/22/2020,31,1,8,22,0,0,0,Africa
Ethiopia,4/22/2020,116,3,21,92,2,0,5,Africa
Fiji,4/22/2020,18,0,8,10,0,0,5,Western Pacific
Finland,4/22/2020,4129,149,2000,1980,115,8,0,Europe
France,4/22/2020,155980,21342,40657,93981,0,544,1476,Europe
Gabon,4/22/2020,166,1,24,141,10,0,8,Africa
Gambia,4/22/2020,10,1,2,7,0,0,0,Africa
Georgia,4/22/2020,416,5,107,304,8,1,10,Europe
Germany,4/22/2020,150648,5279,99400,45969,2357,246,4200,Europe
Ghana,4/22/2020,1154,9,99,1046,112,0,0,Africa
Greece,4/22/2020,2408,121,577,1710,7,0,0,Europe
Greenland,4/22/2020,11,0,11,0,0,0,0,Europe
Grenada,4/22/2020,15,0,6,9,1,0,0,Americas
Guatemala,4/22/2020,316,8,24,284,22,1,0,Americas
Guinea,4/22/2020,761,6,164,591,73,0,37,Africa
Guinea-Bissau,4/22/2020,50,0,3,47,0,0,0,Africa
Guyana,4/22/2020,67,7,9,51,1,0,0,Americas
Haiti,4/22/2020,62,4,2,56,5,1,2,Americas
Holy See,4/22/2020,9,0,2,7,0,0,0,Europe
Honduras,4/22/2020,510,46,30,434,16,0,1,Americas
Hungary,4/22/2020,2168,225,295,1648,70,12,8,Europe
Iceland,4/22/2020,1785,10,1462,313,7,0,45,Europe
India,4/22/2020,21370,681,4370,16319,1290,36,395,South-East Asia
Indonesia,4/22/2020,7418,635,913,5870,283,19,71,South-East Asia
Iran,4/22/2020,85996,5391,63113,17492,1194,94,2148,Eastern Mediterranean
Iraq,4/22/2020,1631,83,1146,402,29,0,50,Eastern Mediterranean
Ireland,4/22/2020,16671,769,9233,6669,631,39,0,Europe
Israel,4/22/2020,14498,189,5215,9094,556,5,708,Europe
Italy,4/22/2020,187327,25085,54543,107699,3370,437,2943,Europe
Jamaica,4/22/2020,233,6,27,200,10,0,0,Americas
Japan,4/22/2020,12037,323,1356,10358,396,20,117,Western Pacific
Jordan,4/22/2020,435,7,315,113,7,0,18,Eastern Mediterranean
Kazakhstan,4/22/2020,2135,19,515,1601,140,0,26,Europe
Kenya,4/22/2020,303,14,74,215,7,0,0,Africa
Kosovo,4/22/2020,630,18,138,474,26,0,10,Europe
Kuwait,4/22/2020,2248,13,443,1792,168,2,31,Eastern Mediterranean
Kyrgyzstan,4/22/2020,612,7,254,351,22,0,38,Europe
Laos,4/22/2020,19,0,4,15,0,0,2,Western Pacific
Latvia,4/22/2020,761,11,133,617,13,2,0,Europe
Lebanon,4/22/2020,682,22,113,547,5,1,5,Eastern Mediterranean
Lesotho,4/22/2020,0,0,0,0,0,0,0,Africa
Liberia,4/22/2020,101,8,20,73,0,0,13,Africa
Libya,4/22/2020,59,1,15,43,8,0,0,Eastern Mediterranean
Liechtenstein,4/22/2020,81,1,79,1,0,0,1,Europe
Lithuania,4/22/2020,1370,38,357,975,20,0,59,Europe
Luxembourg,4/22/2020,3654,80,711,2863,36,2,41,Europe
Madagascar,4/22/2020,121,0,52,69,0,0,8,Africa
Malawi,4/22/2020,23,3,3,17,5,1,0,Africa
Malaysia,4/22/2020,5532,93,3452,1987,50,1,103,Western Pacific
Maldives,4/22/2020,86,0,16,70,3,0,0,South-East Asia
Mali,4/22/2020,293,17,73,203,35,3,16,Africa
Malta,4/22/2020,444,3,165,276,1,0,15,Europe
Mauritania,4/22/2020,7,1,6,0,0,0,0,Africa
Mauritius,4/22/2020,329,9,261,59,1,0,18,Africa
Mexico,4/22/2020,10544,970,2627,6947,1043,113,0,Americas
Moldova,4/22/2020,2778,75,560,2143,164,3,55,Europe
Monaco,4/22/2020,94,3,26,65,0,0,0,Europe
Mongolia,4/22/2020,35,0,8,27,1,0,0,Western Pacific
Montenegro,4/22/2020,315,5,116,194,2,0,15,Europe
Morocco,4/22/2020,3446,149,417,2880,237,4,24,Eastern Mediterranean
Mozambique,4/22/2020,41,0,0,41,2,0,0,Africa
Namibia,4/22/2020,16,0,6,10,0,0,0,Africa
Nepal,4/22/2020,45,0,7,38,2,0,3,South-East Asia
Netherlands,4/22/2020,35027,4068,101,30858,715,139,27,Europe
New Zealand,4/22/2020,1451,14,1036,401,6,1,30,Western Pacific
Nicaragua,4/22/2020,10,2,7,1,0,0,0,Americas
Niger,4/22/2020,662,22,193,447,5,2,66,Africa
Nigeria,4/22/2020,873,28,197,648,208,6,9,Africa
North Macedonia,4/22/2020,1259,56,272,931,28,1,48,Europe
Norway,4/22/2020,7338,187,32,7119,147,5,0,Europe
Oman,4/22/2020,1614,8,238,1368,106,0,0,Eastern Mediterranean
Pakistan,4/22/2020,11155,237,2527,8391,1079,25,371,Eastern Mediterranean
Panama,4/22/2020,4821,141,231,4449,163,5,27,Americas
Papua New Guinea,4/22/2020,8,0,0,8,1,0,0,Western Pacific
Paraguay,4/22/2020,213,9,62,142,5,1,9,Americas
Peru,4/22/2020,19250,530,7027,11693,1413,46,45,Americas
Philippines,4/22/2020,6710,446,693,5571,111,9,39,Western Pacific
Poland,4/22/2020,10169,426,1513,8230,313,25,216,Europe
Portugal,4/22/2020,21982,785,1143,20054,603,23,226,Europe
Qatar,4/22/2020,7141,10,689,6442,608,1,75,Eastern Mediterranean
Romania,4/22/2020,9710,524,2406,6780,468,26,253,Europe
Russia,4/22/2020,57999,513,4420,53066,5236,57,547,Europe
Rwanda,4/22/2020,153,0,84,69,3,0,0,Africa
Saint Kitts and Nevis,4/22/2020,15,0,1,14,0,0,1,Americas
Saint Lucia,4/22/2020,15,0,15,0,0,0,2,Americas
Saint Vincent and the Grenadines,4/22/2020,13,0,3,10,1,0,1,Americas
San Marino,4/22/2020,488,40,62,386,12,0,0,Europe
Sao Tome and Principe,4/22/2020,4,0,0,4,0,0,0,Africa
Saudi Arabia,4/22/2020,12772,114,1812,10846,1141,5,172,Eastern Mediterranean
Senegal,4/22/2020,442,6,253,183,30,1,11,Africa
Serbia,4/22/2020,7144,134,1025,5985,254,4,48,Europe
Seychelles,4/22/2020,11,0,5,6,0,0,0,Africa
Sierra Leone,4/22/2020,61,0,6,55,11,0,0,Africa
Singapore,4/22/2020,10141,12,896,9233,1016,1,57,Western Pacific
Slovakia,4/22/2020,1244,14,284,946,45,0,26,Europe
Slovenia,4/22/2020,1353,79,205,1069,9,2,8,Europe
Somalia,4/22/2020,286,8,4,274,0,0,0,Eastern Mediterranean
South Africa,4/22/2020,3635,65,1055,2515,170,7,0,Africa
South Korea,4/22/2020,10694,238,8277,2179,11,1,64,Western Pacific
South Sudan,4/22/2020,4,0,0,4,0,0,0,Africa
Spain,4/22/2020,208389,21717,85915,100757,4211,435,3401,Europe
Sri Lanka,4/22/2020,330,7,105,218,20,0,3,South-East Asia
Sudan,4/22/2020,140,13,12,115,33,1,4,Eastern Mediterranean
Suriname,4/22/2020,10,1,6,3,0,0,0,Americas
Sweden,4/22/2020,16004,1937,0,14067,682,172,0,Europe
Switzerland,4/22/2020,28268,1509,19900,6859,205,31,500,Europe
Syria,4/22/2020,42,3,0,39,0,0,0,Eastern Mediterranean
Taiwan*,4/22/2020,426,6,236,184,1,0,19,Western Pacific
Tajikistan,4/22/2020,0,0,0,0,0,0,0,Europe
Tanzania,4/22/2020,284,10,11,263,30,0,0,Africa
Thailand,4/22/2020,2826,49,2352,425,15,1,244,South-East Asia
Timor-Leste,4/22/2020,23,0,0,23,0,0,0,South-East Asia
Togo,4/22/2020,88,6,56,26,2,0,0,Africa
Trinidad and Tobago,4/22/2020,115,8,37,70,0,0,9,Americas
Tunisia,4/22/2020,909,38,190,681,25,0,42,Eastern Mediterranean
Turkey,4/22/2020,98674,2376,16477,79821,3083,117,1559,Europe
US,4/22/2020,837422,48312,77366,711744,28104,2389,2162,Americas
Uganda,4/22/2020,63,0,45,18,2,0,7,Africa
Ukraine,4/22/2020,6592,174,424,5994,467,13,57,Europe
United Arab Emirates,4/22/2020,8238,52,1546,6640,483,6,103,Eastern Mediterranean
United Kingdom,4/22/2020,141540,21125,683,119732,5505,847,45,Europe
Uruguay,4/22/2020,549,12,337,200,6,0,13,Americas
Uzbekistan,4/22/2020,1716,7,450,1259,38,1,93,Europe
Venezuela,4/22/2020,288,10,122,156,3,0,5,Americas
Vietnam,4/22/2020,268,0,223,45,0,0,7,Western Pacific
West Bank and Gaza,4/22/2020,335,2,71,262,6,0,0,Eastern Mediterranean
Western Sahara,4/22/2020,6,0,0,6,0,0,0,Africa
Yemen,4/22/2020,1,0,0,1,0,0,0,Eastern Mediterranean
Zambia,4/22/2020,74,3,35,36,4,0,0,Africa
Zimbabwe,4/22/2020,28,4,2,22,0,1,0,Africa
Afghanistan,4/23/2020,1279,42,179,1058,103,2,13,Eastern Mediterranean
Albania,4/23/2020,663,27,385,251,29,0,29,Europe
Algeria,4/23/2020,3007,407,1355,1245,97,5,151,Africa
Andorra,4/23/2020,723,37,333,353,0,0,24,Europe
Angola,4/23/2020,25,2,6,17,0,0,0,Africa
Antigua and Barbuda,4/23/2020,24,3,10,11,0,0,0,Americas
Argentina,4/23/2020,3435,165,919,2351,291,13,47,Americas
Armenia,4/23/2020,1523,24,659,840,50,0,26,Europe
Australia,4/23/2020,6662,75,5047,1540,10,8,115,Western Pacific
Austria,4/23/2020,15002,522,11694,2786,77,12,366,Europe
Azerbaijan,4/23/2020,1548,20,948,580,30,0,41,Europe
Bahamas,4/23/2020,72,11,14,47,7,2,2,Americas
Bahrain,4/23/2020,2217,8,1082,1127,190,1,56,Eastern Mediterranean
Bangladesh,4/23/2020,4186,127,108,3951,414,7,16,South-East Asia
Barbados,4/23/2020,76,6,30,40,1,1,5,Americas
Belarus,4/23/2020,8022,60,938,7024,741,2,169,Europe
Belgium,4/23/2020,42797,6490,9800,26507,908,228,367,Europe
Belize,4/23/2020,18,2,5,11,0,0,3,Americas
Benin,4/23/2020,54,1,27,26,0,0,0,Africa
Bhutan,4/23/2020,7,0,3,4,1,0,1,South-East Asia
Bolivia,4/23/2020,703,43,44,616,94,6,0,Americas
Bosnia and Herzegovina,4/23/2020,1413,54,485,874,45,1,25,Europe
Botswana,4/23/2020,22,1,0,21,0,0,0,Africa
Brazil,4/23/2020,50036,3331,26573,20132,4279,425,1255,Americas
Brunei,4/23/2020,138,1,119,18,0,0,2,Western Pacific
Bulgaria,4/23/2020,1097,52,190,855,73,3,16,Europe
Burkina Faso,4/23/2020,616,41,410,165,7,2,21,Africa
Burma,4/23/2020,139,5,9,125,16,0,2,South-East Asia
Burundi,4/23/2020,11,1,4,6,0,0,0,Africa
Cabo Verde,4/23/2020,82,1,1,80,9,0,0,Africa
Cambodia,4/23/2020,122,0,110,12,0,0,0,Western Pacific
Cameroon,4/23/2020,1334,43,668,623,171,0,271,Africa
Canada,4/23/2020,43286,2240,0,41046,1636,163,0,Americas
Central African Republic,4/23/2020,16,0,10,6,2,0,0,Africa
Chad,4/23/2020,33,0,8,25,0,0,0,Africa
Chile,4/23/2020,12680,168,5804,6708,516,8,418,Americas
China,4/23/2020,83884,4636,76412,2836,16,0,122,Western Pacific
Colombia,4/23/2020,4561,215,927,3419,205,9,57,Americas
Comoros,4/23/2020,0,0,0,0,0,0,0,Africa
Congo (Brazzaville),4/23/2020,186,6,16,164,0,0,0,Africa
Congo (Kinshasa),4/23/2020,377,25,47,305,18,0,2,Africa
Costa Rica,4/23/2020,686,6,196,484,5,0,16,Americas
Cote d'Ivoire,4/23/2020,1004,14,359,631,52,0,49,Africa
Croatia,4/23/2020,1981,50,883,1048,31,2,14,Europe
Cuba,4/23/2020,1235,43,365,827,46,3,24,Americas
Cyprus,4/23/2020,795,13,98,684,5,0,0,Europe
Czechia,4/23/2020,7187,210,2152,4825,55,2,163,Europe
Denmark,4/23/2020,8260,394,5562,2304,163,10,297,Europe
Djibouti,4/23/2020,986,2,252,732,12,0,69,Eastern Mediterranean
Dominica,4/23/2020,16,0,9,7,0,0,0,Americas
Dominican Republic,4/23/2020,5543,265,581,4697,243,5,0,Americas
Ecuador,4/23/2020,11183,560,1328,9295,333,23,66,Americas
Egypt,4/23/2020,3891,287,1004,2600,232,11,69,Eastern Mediterranean
El Salvador,4/23/2020,250,8,67,175,13,1,4,Americas
Equatorial Guinea,4/23/2020,84,1,7,76,0,0,0,Africa
Eritrea,4/23/2020,39,0,6,33,0,0,0,Africa
Estonia,4/23/2020,1592,45,192,1355,33,1,8,Europe
Eswatini,4/23/2020,31,1,8,22,0,0,0,Africa
Ethiopia,4/23/2020,116,3,21,92,0,0,0,Africa
Fiji,4/23/2020,18,0,8,10,0,0,0,Western Pacific
Finland,4/23/2020,4284,172,2000,2112,155,23,0,Europe
France,4/23/2020,158303,21858,42088,94357,2323,516,1431,Europe
Gabon,4/23/2020,167,2,24,141,1,1,0,Africa
Gambia,4/23/2020,10,1,2,7,0,0,0,Africa
Georgia,4/23/2020,425,5,111,309,9,0,4,Europe
Germany,4/23/2020,153129,5575,103300,44254,2481,296,3900,Europe
Ghana,4/23/2020,1154,9,99,1046,0,0,0,Africa
Greece,4/23/2020,2463,125,577,1761,55,4,0,Europe
Greenland,4/23/2020,11,0,11,0,0,0,0,Europe
Grenada,4/23/2020,15,0,6,9,0,0,0,Americas
Guatemala,4/23/2020,384,11,30,343,68,3,6,Americas
Guinea,4/23/2020,862,6,170,686,101,0,6,Africa
Guinea-Bissau,4/23/2020,50,0,3,47,0,0,0,Africa
Guyana,4/23/2020,70,7,9,54,3,0,0,Americas
Haiti,4/23/2020,72,5,2,65,10,1,0,Americas
Holy See,4/23/2020,9,0,2,7,0,0,0,Europe
Honduras,4/23/2020,519,47,31,441,9,1,1,Americas
Hungary,4/23/2020,2284,239,390,1655,116,14,95,Europe
Iceland,4/23/2020,1789,10,1509,270,4,0,47,Europe
India,4/23/2020,23077,721,5012,17344,1707,40,642,South-East Asia
Indonesia,4/23/2020,7775,647,960,6168,357,12,47,South-East Asia
Iran,4/23/2020,87026,5481,64843,16702,1030,90,1730,Eastern Mediterranean
Iraq,4/23/2020,1677,83,1171,423,46,0,25,Eastern Mediterranean
Ireland,4/23/2020,17607,794,9233,7580,936,25,0,Europe
Israel,4/23/2020,14803,192,5611,9000,305,3,396,Europe
Italy,4/23/2020,189973,25549,57576,106848,2646,464,3033,Europe
Jamaica,4/23/2020,257,6,28,223,24,0,1,Americas
Japan,4/23/2020,12469,351,1494,10624,432,28,138,Western Pacific
Jordan,4/23/2020,437,7,318,112,2,0,3,Eastern Mediterranean
Kazakhstan,4/23/2020,2289,20,560,1709,154,1,45,Europe
Kenya,4/23/2020,320,14,89,217,17,0,15,Africa
Kosovo,4/23/2020,669,19,159,491,39,1,21,Europe
Kuwait,4/23/2020,2399,14,498,1887,151,1,55,Eastern Mediterranean
Kyrgyzstan,4/23/2020,631,8,302,321,19,1,48,Europe
Laos,4/23/2020,19,0,4,15,0,0,0,Western Pacific
Latvia,4/23/2020,778,11,133,634,17,0,0,Europe
Lebanon,4/23/2020,688,22,140,526,6,0,27,Eastern Mediterranean
